MaskedIndex,Source,Target,Probability
27347,1126,14773,0.735252559
27348,1127,1609,0.097278453
27349,1127,2806,0.809027255
27350,1127,3133,0.642682612
27351,1127,3906,0.74971801
27352,1127,10027,0.884584725
27353,1127,10028,0.909320414
27354,1127,16056,0.873539627
27355,1127,16057,0.902944803
27356,1128,407,0.940520644
27357,1128,1908,0.863177478
27358,1128,14798,0.392980039
27359,1128,14803,0.69638586
27360,1129,7736,0.435326695
27361,1129,13340,0.218608767
27362,1129,20600,0.224656239
27363,1130,1707,0.488796473
27364,1130,5151,0.382256538
27365,1130,7739,0.508169651
27366,1130,11702,0.540145099
27367,1131,713,0.665139079
27368,1131,714,0.696505427
27369,1131,2273,0.774019063
27370,1131,14559,0.429028809
27371,1131,14560,0.398224115
27372,1131,14934,0.721354723
27373,1131,14935,0.559944689
27374,1132,2579,0.246993139
27375,1132,4794,0.695755064
27376,1132,14952,0.606004417
27377,1132,14953,0.528099954
27378,1132,14954,0.517334998
27379,1133,1131,0.797334552
27380,1133,1708,0.726713896
27381,1133,3332,0.625441134
27382,1133,7805,0.486332983
27383,1133,12088,0.52791512
27384,1133,12089,0.473754883
27385,1133,12090,0.468829364
27386,1133,15018,0.864239633
27387,1133,15019,0.876396537
27388,1133,15023,0.737997115
27389,1133,15024,0.834109962
27390,1133,15025,0.802489817
27391,1133,15028,0.224559963
27392,1134,647,0.52812767
27393,1134,1312,0.549577415
27394,1134,2601,0.411697328
27395,1134,3532,0.641585052
27396,1134,4962,0.695417464
27397,1134,7822,0.297927231
27398,1134,9769,0.650558054
27399,1135,821,0.6670717
27400,1135,4222,0.625348806
27401,1135,4963,0.765403152
27402,1135,15064,0.759986579
27403,1135,15065,0.752956033
27404,1135,15066,0.706309378
27405,1135,15069,0.555026054
27406,1135,15070,0.395395666
27407,1136,119,0.957075298
27408,1136,190,0.935101032
27409,1136,422,0.903843939
27410,1136,711,0.951465845
27411,1136,875,0.869422495
27412,1136,1500,0.951937675
27413,1136,2815,0.897998095
27414,1136,7587,0.946003318
27415,1136,7810,0.827814221
27416,1136,10059,0.336370111
27417,1136,13341,0.547747135
27418,1136,14574,0.540784776
27419,1136,14575,0.686937332
27420,1136,15054,0.246111095
27421,1136,15055,0.817864656
27422,1136,15056,0.781023085
27423,1136,15057,0.831485748
27424,1136,15061,0.769625247
27425,1136,15062,0.470369071
27426,1136,15063,0.804554224
27427,1137,67,0.702349424
27428,1137,132,0.718296349
27429,1137,2238,0.241390184
27430,1137,3541,0.761288524
27431,1137,3542,0.659948587
27432,1137,4976,0.749435604
27433,1137,4977,0.649160147
27434,1137,6613,0.477496028
27435,1137,15128,0.506055593
27436,1137,15130,0.332011461
27437,1137,15131,0.721544445
27438,1138,4659,0.579739511
27439,1138,7838,0.284404278
27440,1138,15140,0.310985148
27441,1139,129,0.839656353
27442,1139,209,0.860881269
27443,1139,574,0.78444314
27444,1139,630,0.85821867
27445,1139,3064,0.673792005
27446,1139,3238,0.783460915
27447,1139,7841,0.447484821
27448,1139,7844,0.864827037
27449,1139,15156,0.872210026
27450,1139,15157,0.66248399
27451,1139,15158,0.676311433
27452,1139,15160,0.910153806
27453,1139,15161,0.817322612
27454,1140,868,0.361861229
27455,1140,4985,0.649369657
27456,1140,4986,0.744230628
27457,1140,15218,0.666488409
27458,1140,15219,0.547194898
27459,1140,18131,0.66405803
27460,1140,18132,0.663566113
27461,1141,462,0.594518542
27462,1141,463,0.615344882
27463,1141,2800,0.599398673
27464,1141,4987,0.601356983
27465,1141,7872,0.753213763
27466,1141,10793,0.733442068
27467,1141,10794,0.569840193
27468,1142,7881,0.692514718
27469,1142,7882,0.737857699
27470,1142,15255,0.693705559
27471,1142,15256,0.787492275
27472,1142,15257,0.79200846
27473,1142,15258,0.742777586
27474,1142,15259,0.718111753
27475,1142,21887,0.635685086
27476,1142,22461,0.662355483
27477,1143,55,0.88475734
27478,1143,122,0.904285371
27479,1143,314,0.93506676
27480,1143,881,0.905162632
27481,1143,4992,0.7563802
27482,1143,4993,0.744188547
27483,1143,7563,0.759325981
27484,1143,14302,0.650833726
27485,1144,4994,0.419364899
27486,1144,4995,0.460950226
27487,1144,4999,0.321646303
27488,1144,15291,0.618826151
27489,1145,754,0.265794516
27490,1145,3636,0.33027944
27491,1145,15327,0.555576026
27492,1145,15328,0.485759169
27493,1145,16223,0.442885518
27494,1145,18350,0.488493502
27495,1145,24181,0.463751405
27496,1146,92,0.309345126
27497,1146,4271,0.533751905
27498,1146,6820,0.342496842
27499,1146,15340,0.814629793
27500,1147,37,0.68176806
27501,1147,185,0.485310525
27502,1147,296,0.573132098
27503,1147,2374,0.252222538
27504,1147,2982,0.676909387
27505,1147,3508,0.213863209
27506,1147,4824,0.488241613
27507,1147,7729,0.290842801
27508,1147,7901,0.414654076
27509,1148,96,0.883483589
27510,1148,452,0.799934745
27511,1148,1452,0.915868759
27512,1148,3196,0.949982762
27513,1148,4429,0.88155365
27514,1148,23087,0.733350337
27515,1149,334,0.608950734
27516,1149,1854,0.832839727
27517,1149,3561,0.733792424
27518,1149,3562,0.76460427
27519,1149,12366,0.764941871
27520,1149,12510,0.82391125
27521,1149,12511,0.776951373
27522,1150,275,0.989497542
27523,1150,276,0.989373386
27524,1150,490,0.983126104
27525,1150,491,0.956813931
27526,1150,1793,0.945401609
27527,1150,4174,0.351047099
27528,1150,15486,0.786431909
27529,1151,3578,0.493619889
27530,1151,5031,0.592636824
27531,1151,6280,0.622621417
27532,1151,15518,0.561640441
27533,1151,15527,0.429385096
27534,1151,15528,0.418480963
27535,1152,194,0.864726663
27536,1152,516,0.829636812
27537,1152,5029,0.765164912
27538,1152,5030,0.837765753
27539,1152,7943,0.836429358
27540,1152,7944,0.647182226
27541,1152,14062,0.401037604
27542,1152,14063,0.375481427
27543,1153,521,0.107856154
27544,1153,3578,0.252338558
27545,1153,3580,0.239284411
27546,1153,5031,0.544353724
27547,1153,9403,0.295211256
27548,1153,15527,0.409878105
27549,1153,15528,0.393732429
27550,1153,21147,0.416176856
27551,1153,21148,0.535760283
27552,1153,21149,0.510586858
27553,1154,540,0.826018512
27554,1154,7354,0.712138593
27555,1154,15540,0.832410932
27556,1155,8,0.414369136
27557,1155,40,0.37312007
27558,1155,1792,0.713204622
27559,1155,2624,0.415824234
27560,1155,2625,0.746486127
27561,1155,5033,0.541337192
27562,1155,7951,0.538755357
27563,1155,7952,0.806208253
27564,1155,7953,0.528799117
27565,1155,15551,0.618358612
27566,1155,15552,0.663318396
27567,1155,15557,0.620547533
27568,1155,15558,0.659428596
27569,1155,15559,0.566814244
27570,1156,2018,0.526541471
27571,1156,2318,0.472549766
27572,1156,8183,0.305248678
27573,1156,15553,0.672497094
27574,1156,20696,0.549288332
27575,1156,20697,0.686146855
27576,1157,142,0.790391445
27577,1157,479,0.774595559
27578,1157,480,0.797786236
27579,1157,1011,0.697469831
27580,1157,1408,0.52494961
27581,1157,2573,0.798124433
27582,1157,8118,0.84448117
27583,1157,12862,0.673467875
27584,1157,12863,0.657432377
27585,1157,14797,0.81023246
27586,1157,16055,0.728542566
27587,1158,7,0.94236064
27588,1158,65,0.960944891
27589,1158,244,0.9285236
27590,1158,495,0.949797869
27591,1158,496,0.85521996
27592,1158,750,0.925954223
27593,1158,1805,0.864449918
27594,1158,2539,0.808508217
27595,1158,15634,0.760444522
27596,1158,19186,0.529612839
27597,1158,19187,0.520080149
27598,1159,4569,0.553440034
27599,1159,4570,0.533645332
27600,1159,15632,0.487786114
27601,1159,16609,0.434868217
27602,1159,16610,0.664856195
27603,1159,19371,0.760133386
27604,1160,1058,0.459938169
27605,1160,1235,0.463412821
27606,1160,1468,0.437751532
27607,1160,2474,0.776258051
27608,1160,13297,0.640402615
27609,1160,15680,0.747840583
27610,1160,15685,0.357883155
27611,1161,146,0.560238719
27612,1161,1946,0.473587513
27613,1161,1947,0.410077929
27614,1161,4907,0.400315106
27615,1161,6481,0.461515069
27616,1161,6482,0.748154163
27617,1161,15683,0.59133786
27618,1161,19638,0.469531268
27619,1161,19639,0.554635525
27620,1161,19640,0.693058491
27621,1161,19641,0.615529001
27622,1161,19642,0.539836049
27623,1161,19643,0.406861633
27624,1162,10,0.95871079
27625,1162,20,0.975716352
27626,1162,25,0.973981917
27627,1162,106,0.965643823
27628,1162,207,0.934814334
27629,1162,234,0.958938956
27630,1162,1190,0.941798747
27631,1162,1227,0.955361962
27632,1162,2632,0.955951273
27633,1162,2633,0.937921762
27634,1162,2634,0.954177856
27635,1162,3591,0.869654238
27636,1162,3593,0.951370537
27637,1162,5062,0.967998683
27638,1162,7996,0.883786857
27639,1162,8003,0.932821512
27640,1162,8004,0.861015797
27641,1162,15721,0.739179611
27642,1162,15727,0.783336341
27643,1163,17,0.72279042
27644,1163,344,0.319994152
27645,1163,1335,0.793801129
27646,1163,15757,0.627985597
27647,1163,15758,0.710421085
27648,1163,15759,0.79626888
27649,1163,15760,0.794817626
27650,1164,3598,0.427405834
27651,1164,7491,0.525497377
27652,1164,8021,0.52344346
27653,1164,8022,0.337740451
27654,1164,10203,0.559290469
27655,1165,59,0.80460012
27656,1165,990,0.734436035
27657,1165,4321,0.620066047
27658,1165,15843,0.299192041
27659,1165,15844,0.271237791
27660,1165,22309,0.756218314
27661,1165,22310,0.540744126
27662,1165,22311,0.758291543
27663,1165,22312,0.727488816
27664,1165,22313,0.801541209
27665,1165,24202,0.672168016
27666,1165,24203,0.732512891
27667,1165,24204,0.646541536
27668,1165,24205,0.656482875
27669,1165,24206,0.614330173
27670,1165,24207,0.661246121
27671,1166,90,0.430879384
27672,1166,899,0.654064417
27673,1166,1844,0.221395001
27674,1166,11517,0.867573857
27675,1166,15848,0.738311589
27676,1166,22675,0.755915225
27677,1167,12,0.590259552
27678,1167,172,0.881980121
27679,1167,353,0.876092792
27680,1167,441,0.803937614
27681,1167,442,0.854741037
27682,1167,501,0.873642445
27683,1167,2309,0.771777868
27684,1167,4469,0.546298325
27685,1167,7493,0.798396289
27686,1167,15859,0.636727154
27687,1167,15860,0.724172354
27688,1168,868,0.747601688
27689,1168,4268,0.249536484
27690,1168,6391,0.457592726
27691,1168,12426,0.570710838
27692,1168,12427,0.724747181
27693,1168,16157,0.801851273
27694,1168,16158,0.614467204
27695,1168,16159,0.565733731
27696,1168,22667,0.548271537
27697,1168,22668,0.572594881
27698,1168,22669,0.555999398
27699,1168,22670,0.45679006
27700,1168,22671,0.529770672
27701,1168,22672,0.745395005
27702,1169,2,0.538909853
27703,1169,332,0.457415849
27704,1169,915,0.66534096
27705,1169,1577,0.663696766
27706,1169,1916,0.50850153
27707,1169,3604,0.624324203
27708,1169,3605,0.714257538
27709,1169,4664,0.478241682
27710,1169,4880,0.353274286
27711,1169,5315,0.196235031
27712,1169,7657,0.473099083
27713,1169,8062,0.545187354
27714,1169,8063,0.541719615
27715,1169,15905,0.548079371
27716,1169,17754,0.525204241
27717,1169,20227,0.292187363
27718,1170,3609,0.22446759
27719,1170,8070,0.554106891
27720,1170,16856,0.695327044
27721,1171,76,0.376803666
27722,1171,5094,0.440572679
27723,1171,5095,0.453652978
27724,1171,8081,0.479353398
27725,1171,8082,0.475970775
27726,1171,8084,0.3313815
27727,1171,15951,0.549668372
27728,1171,15952,0.349927753
27729,1172,215,0.844584882
27730,1172,707,0.935832739
27731,1172,1810,0.776944876
27732,1172,4332,0.725264311
27733,1172,6496,0.501826882
27734,1172,8227,0.652356029
27735,1172,13514,0.512446284
27736,1172,18313,0.779464304
27737,1173,31,0.755689621
27738,1173,45,0.706935704
27739,1173,439,0.604558289
27740,1173,573,0.62928462
27741,1173,1148,0.54649204
27742,1173,2081,0.820586324
27743,1173,5218,0.699577928
27744,1173,5595,0.586598992
27745,1173,6912,0.6918239
27746,1173,15046,0.500055313
27747,1173,19943,0.692899704
27748,1173,20761,0.617500067
27749,1174,3,0.587362289
27750,1174,24,0.457850128
27751,1174,1448,0.783570588
27752,1174,4571,0.638283253
27753,1174,9372,0.455206037
27754,1174,11477,0.586440265
27755,1174,16019,0.723398805
27756,1174,23708,0.558793426
27757,1175,3026,0.789036453
27758,1175,3273,0.495182991
27759,1175,6328,0.753105819
27760,1175,8116,0.76851815
27761,1175,16036,0.330792487
27762,1175,16039,0.644830942
27763,1175,16040,0.60585779
27764,1176,184,0.581051648
27765,1176,406,0.452078968
27766,1176,6894,0.497384876
27767,1176,6895,0.795704365
27768,1176,8121,0.803473473
27769,1176,8128,0.716630101
27770,1176,16069,0.893807828
27771,1176,16070,0.812915444
27772,1176,16084,0.497267604
27773,1176,16085,0.715404809
27774,1177,4,0.375819474
27775,1177,11,0.334011972
27776,1177,2244,0.513229489
27777,1177,4136,0.435595334
27778,1177,5113,0.811900914
27779,1177,10877,0.895012736
27780,1177,10878,0.89169836
27781,1177,16111,0.841317296
27782,1177,16116,0.748557091
27783,1177,16117,0.884056389
27784,1177,16118,0.872663617
27785,1178,1065,0.607084036
27786,1178,8137,0.694322228
27787,1178,8728,0.811463177
27788,1178,8893,0.729231894
27789,1178,16114,0.824136555
27790,1178,16115,0.88639909
27791,1178,18907,0.87415427
27792,1178,18908,0.882863581
27793,1178,18909,0.842638254
27794,1178,18910,0.846200407
27795,1178,18911,0.852958739
27796,1179,1295,0.421826333
27797,1179,1984,0.17759487
27798,1179,3499,0.72915417
27799,1179,4892,0.658579409
27800,1179,4902,0.399196863
27801,1179,8140,0.680689394
27802,1179,16128,0.69649601
27803,1179,16129,0.55406642
27804,1179,16130,0.711230516
27805,1179,16131,0.705608368
27806,1179,16132,0.810600996
27807,1179,16139,0.415871948
27808,1179,16140,0.503009796
27809,1179,16141,0.414166033
27810,1179,16142,0.55765301
27811,1179,16144,0.696580291
27812,1179,16145,0.50446856
27813,1179,16146,0.547596097
27814,1180,912,0.22489284
27815,1180,2897,0.464267999
27816,1180,17086,0.422422677
27817,1181,553,0.327789962
27818,1181,1457,0.587871015
27819,1181,2032,0.208325088
27820,1181,2033,0.365811557
27821,1181,3629,0.805551231
27822,1181,5123,0.768713415
27823,1181,5124,0.554939747
27824,1181,8146,0.766958594
27825,1181,8147,0.765215874
27826,1181,16186,0.463958442
27827,1181,16192,0.649235606
27828,1181,16193,0.731974542
27829,1182,107,0.591777503
27830,1182,2661,0.7208969
27831,1182,3631,0.663605213
27832,1182,3632,0.404763788
27833,1182,15167,0.475167662
27834,1182,16202,0.465793014
27835,1183,69,0.703472197
27836,1183,106,0.724869549
27837,1183,343,0.786604404
27838,1183,368,0.661088288
27839,1183,1299,0.848011672
27840,1183,3509,0.616636097
27841,1183,4894,0.262492031
27842,1183,5126,0.709604263
27843,1183,7453,0.560025394
27844,1183,8166,0.755733848
27845,1183,9618,0.373652965
27846,1184,447,0.75348264
27847,1184,847,0.761252642
27848,1184,848,0.600812435
27849,1184,1211,0.820621967
27850,1184,1212,0.836306155
27851,1184,1824,0.827075243
27852,1184,2363,0.732676983
27853,1184,3117,0.508936584
27854,1184,3640,0.639221728
27855,1184,3712,0.743842006
27856,1184,5134,0.87679708
27857,1184,8176,0.854925513
27858,1184,16247,0.733629405
27859,1184,16248,0.758465767
27860,1184,18947,0.835157037
27861,1184,22171,0.804916918
27862,1185,262,0.669483542
27863,1185,2489,0.797063887
27864,1185,16249,0.961385667
27865,1186,3395,0.380097121
27866,1186,4378,0.587843001
27867,1186,8178,0.168673724
27868,1186,16253,0.708649337
27869,1186,16254,0.766946077
27870,1186,16255,0.708811045
27871,1186,16256,0.665962756
27872,1186,16257,0.760222256
27873,1186,16260,0.341118157
27874,1187,235,0.125420302
27875,1187,1276,0.334416777
27876,1187,5137,0.489362895
27877,1187,6291,0.524187028
27878,1187,14901,0.74948287
27879,1187,16264,0.722514868
27880,1188,201,0.589624763
27881,1188,1445,0.089811027
27882,1188,5141,0.458646923
27883,1188,11810,0.634746909
27884,1189,17,0.435344785
27885,1189,3400,0.424604028
27886,1189,6746,0.601278722
27887,1189,8187,0.520095944
27888,1189,18123,0.420097589
27889,1190,90,0.765826523
27890,1190,384,0.722687125
27891,1190,899,0.915395141
27892,1190,1631,0.576952755
27893,1190,4194,0.567385912
27894,1190,11432,0.39479813
27895,1191,55,0.392993569
27896,1191,503,0.836787462
27897,1191,1230,0.751896977
27898,1191,3596,0.579419851
27899,1191,3648,0.768483341
27900,1191,5147,0.533873379
27901,1191,8200,0.779715598
27902,1191,8201,0.711115122
27903,1191,16325,0.696550965
27904,1192,106,0.130584717
27905,1192,2035,0.600572944
27906,1192,5895,0.675704956
27907,1192,5896,0.773347914
27908,1192,8439,0.562470019
27909,1192,17058,0.679953039
27910,1192,17059,0.393901855
27911,1192,18120,0.762135267
27912,1193,518,0.848255575
27913,1193,8398,0.192895532
27914,1193,16412,0.737915695
27915,1193,16959,0.627023518
27916,1194,1061,0.441439986
27917,1194,1065,0.574112713
27918,1194,1917,0.612303734
27919,1194,3824,0.74915427
27920,1194,3825,0.685119689
27921,1194,5170,0.467663735
27922,1194,13415,0.601710856
27923,1194,16502,0.594566941
27924,1194,16503,0.460544914
27925,1194,17444,0.722389698
27926,1195,2897,0.582086027
27927,1195,3959,0.838495731
27928,1195,9732,0.65832305
27929,1195,16521,0.784952521
27930,1195,16522,0.793551087
27931,1195,16523,0.710888624
27932,1195,16524,0.835069656
27933,1195,19527,0.554795861
27934,1196,391,0.513881803
27935,1196,1741,0.551635146
27936,1196,3664,0.596349597
27937,1196,8269,0.435070366
27938,1196,8270,0.598137259
27939,1196,8271,0.310415417
27940,1196,16557,0.545318186
27941,1197,10,0.9695822
27942,1197,20,0.944922149
27943,1197,747,0.937810302
27944,1197,2162,0.57802546
27945,1197,3693,0.723177612
27946,1197,3694,0.841156065
27947,1197,4182,0.435476482
27948,1197,6284,0.544569552
27949,1197,8467,0.883301914
27950,1197,17137,0.728338361
27951,1198,1382,0.433600247
27952,1198,4209,0.377490938
27953,1198,5927,0.227860898
27954,1198,11214,0.49660641
27955,1198,15466,0.422743708
27956,1199,417,0.813785255
27957,1199,2045,0.568682969
27958,1199,5050,0.76728332
27959,1199,5188,0.291094035
27960,1200,187,0.493533045
27961,1200,249,0.801778674
27962,1200,566,0.791658342
27963,1200,1014,0.82544452
27964,1200,1890,0.862817705
27965,1200,5613,0.887367487
27966,1200,12898,0.814419985
27967,1200,12899,0.8051489
27968,1200,21088,0.730979741
27969,1200,23628,0.671141803
27970,1201,102,0.159992203
27971,1201,4203,0.746211708
27972,1201,5191,0.718311846
27973,1201,8293,0.863959432
27974,1201,16634,0.751769245
27975,1201,16635,0.797515392
27976,1201,16647,0.839610398
27977,1202,25,0.678418517
27978,1202,207,0.647847772
27979,1202,535,0.75825578
27980,1202,2047,0.897066772
27981,1202,5193,0.879641056
27982,1202,16670,0.907360435
27983,1203,169,0.899268508
27984,1203,1442,0.927378833
27985,1203,1927,0.868344188
27986,1203,7173,0.788837552
27987,1203,8498,0.939715564
27988,1203,8499,0.90451932
27989,1203,12397,0.870960295
27990,1203,22613,0.863391995
27991,1204,2667,0.258910388
27992,1204,5513,0.340594947
27993,1204,6875,0.731013119
27994,1205,2721,0.177164257
27995,1205,3083,0.344432205
27996,1205,8154,0.28540957
27997,1205,9379,0.192026749
27998,1205,9380,0.113879792
27999,1205,23477,0.519316256
28000,1205,23478,0.466056466
28001,1206,368,0.213827863
28002,1206,16757,0.381857693
28003,1207,452,0.514280975
28004,1207,1634,0.547719717
28005,1207,7114,0.630109251
28006,1207,8334,0.501779914
28007,1207,16773,0.514817178
28008,1207,16774,0.642431378
28009,1207,16775,0.488514006
28010,1208,34,0.248742029
28011,1208,43,0.8238886
28012,1208,105,0.388525456
28013,1208,14363,0.779530883
28014,1208,15485,0.882885695
28015,1208,16308,0.624345899
28016,1208,16309,0.823118508
28017,1208,16310,0.858091414
28018,1208,16816,0.833325446
28019,1208,16817,0.806071222
28020,1209,1861,0.579064548
28021,1209,5117,0.42235747
28022,1209,16852,0.56831795
28023,1209,16853,0.324411094
28024,1210,467,0.879472554
28025,1210,523,0.887420356
28026,1210,9127,0.866564155
28027,1210,9128,0.729842842
28028,1210,11606,0.560616732
28029,1210,16873,0.659517407
28030,1210,24041,0.554152548
28031,1210,24042,0.706285
28032,1211,7905,0.225077599
28033,1211,13392,0.535291255
28034,1211,18125,0.221251428
28035,1212,503,0.894212842
28036,1212,1230,0.867335856
28037,1212,1486,0.893750966
28038,1212,3216,0.877273977
28039,1212,4276,0.464553446
28040,1212,8346,0.366899341
28041,1212,8395,0.744628489
28042,1212,8396,0.871647894
28043,1212,8397,0.911341906
28044,1212,16832,0.66598165
28045,1213,242,0.394488335
28046,1213,1136,0.21122691
28047,1213,1385,0.365478814
28048,1213,2692,0.414289147
28049,1213,4658,0.548031092
28050,1213,5233,0.686542809
28051,1213,8399,0.693281412
28052,1214,2979,0.708985865
28053,1214,4816,0.42013219
28054,1214,6559,0.879417717
28055,1214,11785,0.882617831
28056,1214,16968,0.700134635
28057,1215,151,0.565272391
28058,1215,410,0.649172783
28059,1215,635,0.729409099
28060,1215,1480,0.69500941
28061,1215,1481,0.637323558
28062,1215,2053,0.708617449
28063,1215,8406,0.570915401
28064,1215,15064,0.614271939
28065,1215,15065,0.527111828
28066,1215,15066,0.554065883
28067,1216,8240,0.367824942
28068,1216,8408,0.765180647
28069,1216,16981,0.253782928
28070,1217,1294,0.561110675
28071,1217,2054,0.357480824
28072,1217,2280,0.671131492
28073,1217,3664,0.520182788
28074,1217,5237,0.590166628
28075,1217,8270,0.495766908
28076,1217,16557,0.417176634
28077,1217,17014,0.767361999
28078,1218,59,0.777397633
28079,1218,106,0.793503225
28080,1218,227,0.675983846
28081,1218,547,0.693870425
28082,1218,990,0.781451762
28083,1218,3090,0.666360676
28084,1218,3703,0.625884473
28085,1218,4322,0.646337509
28086,1218,4323,0.67997402
28087,1218,5272,0.689199984
28088,1218,6485,0.67021966
28089,1218,8527,0.555820465
28090,1218,8528,0.538028896
28091,1218,17018,0.502268672
28092,1218,17019,0.510615885
28093,1218,17355,0.506277204
28094,1218,17356,0.486542284
28095,1218,17357,0.608489215
28096,1219,80,0.817994893
28097,1219,166,0.952594697
28098,1219,893,0.81526798
28099,1219,894,0.744309902
28100,1219,2152,0.389902532
28101,1219,2322,0.894874871
28102,1219,4654,0.916182578
28103,1219,6474,0.863018036
28104,1219,10155,0.56830579
28105,1219,16770,0.878914356
28106,1219,17050,0.86498028
28107,1219,17051,0.624321461
28108,1220,1102,0.655597329
28109,1220,1589,0.450978607
28110,1220,3912,0.608501554
28111,1220,17098,0.702240944
28112,1220,17099,0.688672006
28113,1220,17101,0.818589032
28114,1220,17103,0.7227723
28115,1221,8,0.633583248
28116,1221,40,0.612016141
28117,1221,201,0.696069062
28118,1221,7989,0.474308133
28119,1221,8473,0.564425051
28120,1221,23514,0.240733579
28121,1222,67,0.814757049
28122,1222,132,0.939691365
28123,1222,326,0.748964131
28124,1222,1279,0.963839769
28125,1222,1280,0.925944388
28126,1222,2413,0.834822774
28127,1222,4423,0.503390551
28128,1222,8474,0.882618248
28129,1222,17163,0.695519984
28130,1223,2274,0.780561149
28131,1223,6668,0.676516175
28132,1223,13560,0.836578012
28133,1223,13561,0.783429682
28134,1223,17164,0.642457962
28135,1224,1983,0.313117504
28136,1224,2698,0.80530268
28137,1224,4731,0.274949014
28138,1224,5256,0.716204941
28139,1224,7344,0.352891147
28140,1224,17181,0.705062449
28141,1224,17182,0.611990571
28142,1224,17183,0.467715174
28143,1224,17184,0.484238565
28144,1224,17185,0.506548822
28145,1224,19375,0.438963175
28146,1224,20342,0.551781356
28147,1225,1046,0.812732637
28148,1225,1333,0.75754869
28149,1225,1334,0.793199718
28150,1225,3696,0.832773983
28151,1225,17212,0.688765109
28152,1225,17213,0.720445037
28153,1225,17214,0.62295568
28154,1226,142,0.684708297
28155,1226,1604,0.677314878
28156,1226,2386,0.488292426
28157,1226,2505,0.810207725
28158,1226,2506,0.793967068
28159,1226,2573,0.45737946
28160,1226,3451,0.277398348
28161,1226,4730,0.66645515
28162,1226,8497,0.774344265
28163,1226,17257,0.558043361
28164,1226,17258,0.516507268
28165,1226,17259,0.825553119
28166,1226,17260,0.44724071
28167,1226,17261,0.498629093
28168,1227,1506,0.391078293
28169,1227,3432,0.628757179
28170,1227,3433,0.725638032
28171,1227,4794,0.645471752
28172,1227,12604,0.691879988
28173,1227,13519,0.466381997
28174,1228,517,0.724961936
28175,1228,657,0.574588776
28176,1228,708,0.448209971
28177,1228,1045,0.734151304
28178,1228,1580,0.747794509
28179,1228,3846,0.632899582
28180,1228,6370,0.31630522
28181,1228,10984,0.60911572
28182,1228,17304,0.473191261
28183,1228,22898,0.865686893
28184,1228,22899,0.765912116
28185,1228,22900,0.804134905
28186,1228,22901,0.712269545
28187,1229,159,0.529273987
28188,1229,8516,0.606949687
28189,1229,8517,0.664707899
28190,1229,8521,0.673819304
28191,1229,17332,0.564655721
28192,1230,128,0.795553207
28193,1230,732,0.883198321
28194,1230,743,0.15893288
28195,1230,1413,0.663852513
28196,1230,14525,0.863282263
28197,1230,17319,0.862637162
28198,1230,17320,0.848739862
28199,1230,17321,0.847311974
28200,1231,511,0.596430123
28201,1231,1903,0.468972266
28202,1231,2993,0.696408451
28203,1231,16006,0.736266017
28204,1231,16007,0.669608831
28205,1231,17343,0.516403437
28206,1231,17350,0.561559319
28207,1232,94,0.742667317
28208,1232,628,0.305318952
28209,1232,3847,0.727431476
28210,1232,8523,0.757322848
28211,1232,16172,0.31647414
28212,1232,17351,0.665451467
28213,1232,17352,0.519749403
28214,1233,2051,0.212482989
28215,1233,2052,0.265531361
28216,1233,3640,0.640336633
28217,1233,7230,0.692405164
28218,1233,13584,0.733520806
28219,1233,22515,0.664447486
28220,1234,566,0.264149725
28221,1234,1528,0.191400006
28222,1234,3658,0.230991051
28223,1234,4597,0.442460656
28224,1234,8559,0.539717972
28225,1234,8560,0.278044462
28226,1234,17446,0.52465564
28227,1234,17447,0.515118837
28228,1234,17448,0.511933744
28229,1234,17449,0.54911685
28230,1234,17451,0.495447397
28231,1235,1025,0.580358088
28232,1235,4703,0.761045277
28233,1235,8563,0.111386023
28234,1235,18453,0.767830789
28235,1235,18454,0.808941782
28236,1235,21706,0.4699893
28237,1235,21707,0.778009355
28238,1236,10,0.851384819
28239,1236,345,0.75562185
28240,1236,2061,0.706669986
28241,1236,2858,0.820092976
28242,1236,2994,0.629475832
28243,1236,4547,0.801901579
28244,1236,6950,0.790838122
28245,1236,8565,0.854683995
28246,1236,12762,0.718200505
28247,1236,12763,0.698821127
28248,1236,17467,0.842970133
28249,1237,86,0.786813974
28250,1237,282,0.8135221
28251,1237,917,0.773926198
28252,1237,2662,0.562237561
28253,1237,8173,0.681099713
28254,1237,8576,0.559243798
28255,1238,6991,0.277022958
28256,1238,17485,0.844581306
28257,1238,17487,0.689948499
28258,1239,5892,0.604562342
28259,1239,16810,0.780020595
28260,1239,16811,0.84529376
28261,1239,17488,0.180899516
28262,1240,2,0.763878584
28263,1240,2681,0.67525512
28264,1240,4486,0.573190629
28265,1240,17566,0.788975596
28266,1240,17573,0.366383374
28267,1241,431,0.779482484
28268,1241,701,0.867801845
28269,1241,954,0.842915118
28270,1241,1146,0.892802477
28271,1241,2841,0.544883847
28272,1241,3955,0.418032736
28273,1241,5869,0.755851388
28274,1241,6649,0.646418571
28275,1241,6650,0.780119359
28276,1241,17618,0.863803446
28277,1241,17619,0.822004914
28278,1241,17620,0.746679246
28279,1241,17621,0.784381866
28280,1241,17622,0.647667944
28281,1242,688,0.913134396
28282,1242,1117,0.908143997
28283,1242,1504,0.411208212
28284,1242,2174,0.861812592
28285,1242,2856,0.877255261
28286,1242,2936,0.756879687
28287,1242,3562,0.845727026
28288,1242,3977,0.914490044
28289,1242,4101,0.846326768
